7.020000000000000000e+02,2.710000000000000000e+02,2.700000000000000000e+01
5.000000000000000000e+00,9.660000000000000000e+02,2.900000000000000000e+01
3.000000000000000000e+00,2.000000000000000000e+01,9.770000000000000000e+02
