5.280000000000000000e+02,3.400000000000000000e+01,9.300000000000000000e+01
8.000000000000000000e+00,4.460000000000000000e+02,5.100000000000000000e+01
9.600000000000000000e+01,8.000000000000000000e+01,4.020000000000000000e+02
