6.120000000000000000e+02,3.100000000000000000e+01,4.500000000000000000e+01
1.800000000000000000e+01,5.290000000000000000e+02,5.000000000000000000e+00
7.600000000000000000e+01,5.200000000000000000e+01,4.060000000000000000e+02
