0.0648741914266629,0.09375,0.425,0.473382607848051,0.159795329273281,0.12562927889174
0.11641445856937,0.354166666666667,0.475,0.698296840984043,0.525144063478181,0.213944243647885
0.104312580597004,0.40625,0.6,0.549963773195205,0.507254093463365,1.09700616640335
0.142151456949477,0.364583333333333,0.55,0.641488644540387,0.436284320265435,0.136048574635479
0.266812530384181,0.958333333333333,0.35,0.331977219508683,0.39391749429864,0.122351800796005
0.151855847238478,0.552083333333333,0.575,0.630674215354351,0.408764658818341,0.116667868153715
0.938399743470088,1,0.35,0.792935475700206,0.971738281675297,0.0317637173895782
0.219943070745792,0.791666666666667,0.6,0.649385319737837,0.462030300033388,0.0952545066463764
0.255947481763165,0.84375,0.475,0.877901735513858,0.890791403551353,0.263718183579603
0.0474010224616767,0.114583333333333,0.4,0.638319767352034,0.344183987986036,0.231513779294216
0.0117751765610911,0.239583333333333,0.575,0.547999910851726,0.460942600045112,0.627295643728142
0.303061264063356,0.895833333333333,0.6,0.67233428677622,0.52589373424768,0.0815300865457857
0.439088011739998,0.989583333333333,0.4,0.771649807699363,0.851392844431861,0.111629795962141
0.244219134757975,0.614583333333333,0.525,0.607720548128095,0.778065397406765,0.490755907509925
0.287698728902649,0.885416666666667,0.525,0.842353831337786,0.842964082291787,0.179149097485109
0.181606455699501,0.5,0.5,0.901723342484803,0.905222499771216,0.361032802151882
-0.0173782131950932,0,0.375,0.395712309371769,-0.0227704222742556,0.0647841858661845
0.172629506378919,0.489583333333333,0.525,0.731853936562843,0.730335831480582,0.426565493991923
0.244677417482909,0.854166666666667,0.575,0.675245539097654,0.519750105810715,0.104792057504139
0.150564832138237,0.46875,0.45,0.190188707087024,0.231391008500397,0.00644739184999553
0.224434445044221,0.84375,0.375,0.355646155911899,0.372583661452829,0.280136565772031
0.132797077771183,0.427083333333333,0.35,0.424889067514007,0.232771399384405,0.388973841214542
0.336448347929504,1,0.55,0.666116323324745,0.508943846908021,0.0691401747802722
0.014273233206354,0,0.375,0.364653323140215,0.0242852229835927,0.0895586853506494
0.199833750097565,0.65625,0.675,0.6883767275569,0.492804354868115,0.107933566034937
0.127842559956316,0.197916666666667,0.575,0.619767088534565,0.380028314413674,0.119697774636026
0.0676335427680834,0.09375,0.425,0.614985638757357,0.327476715797249,0.21137010558322
0.0978624469262604,0.208333333333333,0.85,0.647747260643644,0.387107066591412,0.123608156213253
0.410278811267112,1,0.5,0.831017766439096,0.961416499728775,0.137939310899663
0.118260258923822,0.395833333333333,0.425,0.349335948766652,0.211314602964313,0.063824876050381
