2.080000000000000000e+02,1.100000000000000000e+01,2.000000000000000000e+01
7.000000000000000000e+00,1.730000000000000000e+02,6.000000000000000000e+00
2.500000000000000000e+01,2.300000000000000000e+01,1.430000000000000000e+02
