0.0187142914924004,0.0721649484536082,1.06,0.475501383280071,0.126697576645112,0.325877176750161
0.0779900407792367,0.195876288659794,0.98,0.456375206535648,0.179568269056441,0.110567827907981
0.154073216183289,0.257731958762887,0.94,0.466407727956136,0.286220324764824,0.118068362138143
0.0671002947578407,0.103092783505155,0.88,0.471647585707107,0.205692647607987,0.35014723055254
0.080395793109601,0.154639175257732,0.96,0.466336643210445,0.181422255396108,0.179871758528904
0.050147006604255,0.103092783505155,0.96,0.474753444666147,0.127663124175682,0.158286054651959
0.145326791290636,0.134020618556701,0.92,0.705174400097714,0.34268979940318,0.250060794307819
0.0396644577678575,0.0618556701030928,0.9,0.392187707178897,0.119726272819031,0.23015484610977
0.0310317481032387,0.0206185567010309,0.76,0.464105193036212,0.106875288271237,0.622268241731922
0.106669059228486,0.185567010309278,0.94,0.470826502157375,0.214940065810999,0.173353217140911
0.0407918457578317,0.0721649484536082,0.94,0.439485454393534,0.120277290617008,0.216349668319932
0.0904131889342797,0.195876288659794,0.86,0.389220610619416,0.156908998853455,0.049525712404839
-0.0252430686213127,0,0.52,0.408050110708948,0.0151679721754811,0.466281680777068
0.144467196583098,0.206185567010309,0.88,0.406464271510491,0.264582041574636,0.145598769744852
0.112556960518365,0.237113402061856,0.82,0.363236994809955,0.1818699925343,0.030788926290717
0.182988905889193,0.195876288659794,0.88,0.418538277957064,0.33621435531154,0.216835742633787
0.182674203098457,0.288659793814433,0.9,0.451298517989317,0.281661341962366,0.0960614388038662
0.11489577802631,0.185567010309278,0.78,0.489281412211276,0.24311204676197,0.381214912364252
0.0689001577526348,0.0927835051546392,0.72,0.48253375942669,0.203416814649747,0.352368522487108
0.0772449917083562,0.11340206185567,0.84,0.497497617993185,0.207183040998223,0.286343340170115
0.0680749618313874,0.134020618556701,0.9,0.424974474458403,0.127283208942144,0.0756714584739192
0.0965719226989667,0.206185567010309,0.86,0.389777070584589,0.161179246078425,0.0511872877719257
0.119056233808457,0.11340206185567,0.7,0.599291429575807,0.301509802274552,0.284394318443983
0.0601826903760773,0.103092783505155,0.9,0.445522938310994,0.116917151440381,0.0874814537886219
0.0358041945226234,0.0412371134020618,0.92,0.425539880199325,0.107253514992626,0.213661681576155
0.0549078936540311,0.103092783505155,0.94,0.468619909961392,0.1327736876135,0.184492654934302
0.0478390375587847,0.0721649484536082,0.88,0.391324480853137,0.120709549727167,0.1975918406808
0.259298124975315,0.360824742268041,0.86,0.429961277511419,0.427737342164357,0.175000978650353
0.0830383936728829,0.175257731958763,0.9,0.449380830910922,0.142279166756627,0.0886482953177145
0.0304372549591632,0,0.94,0.45769268903486,0.0884302629736099,0.151668523628892
0.0127604729036271,0,0.58,0.412739164502741,0.0670520106543766,0.645678593783872
