9.770000000000000000e+02,1.800000000000000000e+01,5.000000000000000000e+00
2.600000000000000000e+01,9.510000000000000000e+02,2.300000000000000000e+01
3.000000000000000000e+00,6.000000000000000000e+00,9.910000000000000000e+02
